SCHOOL_YEAR,DATA_LEVEL,PUBLIC_OR_INDEPENDENT,DISTRICT_NUMBER,DISTRICT_NAME,SUB_POPULATION,GRADE,FSA_SKILL_CODE,NUMBER_EXPECTED_WRITERS,NUMBER_WRITERS,NUMBER_UNKNOWN,NUMBER_EMERGING,NUMBER_ONTRACK,NUMBER_EXTENDING,SCORE
2018,District Level,BC Public School,57,Prince George,Indigenous,4,Numeracy,362,309,10,190,10,10,395.3366
2018,District Level,BC Public School,57,Prince George,Non Indigenous,4,Numeracy,699,661,10,10,362,10,448.056
2018,District Level,BC Public School,57,Prince George,Diverse Abilities,4,Numeracy,128,87,41,63,10,10,362.092
2018,District Level,BC Public School,57,Prince George,Non Diverse Abilities,4,Numeracy,933,883,10,10,456,10,438.077
2018,District Level,BC Public School,58,Nicola-Similkameen,All Students,4,Numeracy,150,132,10,68,10,10,429.697
2018,District Level,BC Public School,58,Nicola-Similkameen,Indigenous,4,Numeracy,56,48,10,29,10,10,408.2708
2018,District Level,BC Public School,58,Nicola-Similkameen,Non Indigenous,4,Numeracy,94,84,10,10,40,10,441.9405
2018,District Level,BC Public School,58,Nicola-Similkameen,Diverse Abilities,4,Numeracy,18,12,5,10,5,5,373.5833
2018,District Level,BC Public School,58,Nicola-Similkameen,Non Diverse Abilities,4,Numeracy,132,120,10,58,10,10,435.3083
2018,District Level,BC Public School,59,Peace River South,All Students,4,Numeracy,266,244,10,10,143,10,457.6025
2018,District Level,BC Public School,59,Peace River South,Indigenous,4,Numeracy,94,84,10,10,45,10,445.0476
2018,District Level,BC Public School,59,Peace River South,Non Indigenous,4,Numeracy,172,160,10,10,98,10,464.1938
2018,District Level,BC Public School,59,Peace River South,Diverse Abilities,4,Numeracy,21,14,5,10,5,5,404.2857
2018,District Level,BC Public School,59,Peace River South,Non Diverse Abilities,4,Numeracy,245,230,10,82,10,10,460.8478
2018,District Level,BC Public School,60,Peace River North,All Students,4,Numeracy,508,476,32,203,263,10,446.3718
2018,District Level,BC Public School,60,Peace River North,Indigenous,4,Numeracy,101,92,10,47,10,10,429.4457
2018,District Level,BC Public School,60,Peace River North,Non Indigenous,4,Numeracy,407,384,10,10,220,10,450.4271
2018,District Level,BC Public School,60,Peace River North,Diverse Abilities,4,Numeracy,35,26,5,14,5,5,422.2692
2018,District Level,BC Public School,60,Peace River North,Non Diverse Abilities,4,Numeracy,473,450,10,10,252,10,447.7644
2018,District Level,BC Public School,61,Greater Victoria,All Students,4,Numeracy,1508,799,709,10,532,10,486.8423
2018,District Level,BC Public School,61,Greater Victoria,Indigenous,4,Numeracy,146,61,85,10,33,10,437.6066
2018,District Level,BC Public School,61,Greater Victoria,Non Indigenous,4,Numeracy,1362,738,624,10,499,10,490.9119
2018,District Level,BC Public School,61,Greater Victoria,Diverse Abilities,4,Numeracy,151,50,101,10,29,10,464.34
2018,District Level,BC Public School,61,Greater Victoria,Non Diverse Abilities,4,Numeracy,1357,749,608,10,503,10,488.3445
2018,District Level,BC Public School,62,Sooke,All Students,4,Numeracy,825,314,511,10,181,10,453.2229
2018,District Level,BC Public School,62,Sooke,Indigenous,4,Numeracy,97,25,72,10,15,10,463.52
2018,District Level,BC Public School,62,Sooke,Non Indigenous,4,Numeracy,728,289,439,10,166,10,452.3322
2018,District Level,BC Public School,62,Sooke,Diverse Abilities,4,Numeracy,87,17,70,11,10,10,395.4706
2018,District Level,BC Public School,62,Sooke,Non Diverse Abilities,4,Numeracy,738,297,441,113,10,10,456.5286
2018,District Level,BC Public School,63,Saanich,All Students,4,Numeracy,471,350,121,10,237,10,485.6571
2018,District Level,BC Public School,63,Saanich,Indigenous,4,Numeracy,59,40,19,21,10,10,423.575
2018,District Level,BC Public School,63,Saanich,Non Indigenous,4,Numeracy,412,310,102,10,220,10,493.6677
2018,District Level,BC Public School,63,Saanich,Diverse Abilities,4,Numeracy,45,20,25,16,5,5,379.8
2018,District Level,BC Public School,63,Saanich,Non Diverse Abilities,4,Numeracy,426,330,96,77,10,10,492.0727
2018,District Level,BC Public School,64,Gulf Islands,All Students,4,Numeracy,124,56,68,10,43,10,506.3929
2018,District Level,BC Public School,64,Gulf Islands,Indigenous,4,Numeracy,20,5,12,5,5,5,503.125
2018,District Level,BC Public School,64,Gulf Islands,Non Indigenous,4,Numeracy,104,10,56,10,10,10,506.9375
2018,District Level,BC Public School,64,Gulf Islands,Diverse Abilities,4,Numeracy,11,5,10,5,5,5,450
2018,District Level,BC Public School,64,Gulf Islands,Non Diverse Abilities,4,Numeracy,113,10,58,10,10,10,507.4182
2018,District Level,BC Public School,67,Okanagan Skaha,All Students,4,Numeracy,441,425,10,10,269,10,473.6565
2018,District Level,BC Public School,67,Okanagan Skaha,Indigenous,4,Numeracy,93,88,10,10,49,10,442.8977
2018,District Level,BC Public School,67,Okanagan Skaha,Non Indigenous,4,Numeracy,348,337,10,10,220,10,481.6884
2018,District Level,BC Public School,67,Okanagan Skaha,Diverse Abilities,4,Numeracy,42,34,5,20,5,5,412.5588
2018,District Level,BC Public School,67,Okanagan Skaha,Non Diverse Abilities,4,Numeracy,399,391,10,10,256,10,478.9693
2018,District Level,BC Public School,68,Nanaimo-Ladysmith,All Students,4,Numeracy,1126,753,373,10,413,10,445.1341
2018,District Level,BC Public School,68,Nanaimo-Ladysmith,Indigenous,4,Numeracy,237,134,103,79,10,10,397.194
2018,District Level,BC Public School,68,Nanaimo-Ladysmith,Non Indigenous,4,Numeracy,889,619,270,10,358,10,455.5121
2018,District Level,BC Public School,68,Nanaimo-Ladysmith,Diverse Abilities,4,Numeracy,77,27,50,15,10,10,403.4444
2018,District Level,BC Public School,68,Nanaimo-Ladysmith,Non Diverse Abilities,4,Numeracy,1049,726,323,10,402,10,446.6846
2018,District Level,BC Public School,69,Qualicum,All Students,4,Numeracy,315,268,10,10,151,10,443.2537
2018,District Level,BC Public School,69,Qualicum,Indigenous,4,Numeracy,35,29,5,15,5,5,416.931
2018,District Level,BC Public School,69,Qualicum,Non Indigenous,4,Numeracy,280,239,10,10,137,10,446.4477
2018,District Level,BC Public School,69,Qualicum,Diverse Abilities,4,Numeracy,21,12,5,5,5,5,403.5
2018,District Level,BC Public School,69,Qualicum,Non Diverse Abilities,4,Numeracy,294,256,10,10,10,10,445.1172
2018,District Level,BC Public School,70,Pacific Rim,All Students,4,Numeracy,306,295,10,10,164,10,444.7288
2018,District Level,BC Public School,70,Pacific Rim,Indigenous,4,Numeracy,102,97,10,57,10,10,408.0515
2018,District Level,BC Public School,70,Pacific Rim,Non Indigenous,4,Numeracy,204,198,10,10,125,10,462.697
2018,District Level,BC Public School,70,Pacific Rim,Diverse Abilities,4,Numeracy,30,26,5,14,5,5,401.9615
2018,District Level,BC Public School,70,Pacific Rim,Non Diverse Abilities,4,Numeracy,276,269,10,10,152,10,448.8625
2018,District Level,BC Public School,71,Comox Valley,All Students,4,Numeracy,632,424,208,138,262,24,471.7665
2018,District Level,BC Public School,71,Comox Valley,Indigenous,4,Numeracy,138,94,44,10,51,10,447.1702
2018,District Level,BC Public School,71,Comox Valley,Non Indigenous,4,Numeracy,494,330,164,10,211,10,478.7727
2018,District Level,BC Public School,71,Comox Valley,Diverse Abilities,4,Numeracy,87,37,50,17,10,10,464.7838
2018,District Level,BC Public School,71,Comox Valley,Non Diverse Abilities,4,Numeracy,545,387,158,10,246,10,472.4341
2018,District Level,BC Public School,72,Campbell River,All Students,4,Numeracy,430,367,10,10,195,10,444.9401
2018,District Level,BC Public School,72,Campbell River,Indigenous,4,Numeracy,113,87,10,49,10,10,419.1264
2018,District Level,BC Public School,72,Campbell River,Non Indigenous,4,Numeracy,317,280,10,10,159,10,452.9607
2018,District Level,BC Public School,72,Campbell River,Diverse Abilities,4,Numeracy,36,20,16,13,5,5,401.8
2018,District Level,BC Public School,72,Campbell River,Non Diverse Abilities,4,Numeracy,394,347,47,145,10,10,447.4265
2018,District Level,BC Public School,73,Kamloops-Thompson,All Students,4,Numeracy,1215,1154,61,376,722,56,470.961
2018,District Level,BC Public School,73,Kamloops-Thompson,Indigenous,4,Numeracy,298,282,10,10,144,10,436.6383
2018,District Level,BC Public School,73,Kamloops-Thompson,Non Indigenous,4,Numeracy,917,872,10,10,578,10,482.0608
2018,District Level,BC Public School,73,Kamloops-Thompson,Diverse Abilities,4,Numeracy,138,105,10,61,10,10,416.3619
2018,District Level,BC Public School,73,Kamloops-Thompson,Non Diverse Abilities,4,Numeracy,1077,1049,10,10,682,10,476.4261
2018,District Level,BC Public School,74,Gold Trail,All Students,4,Numeracy,83,75,10,36,10,10,422.3733
2018,District Level,BC Public School,74,Gold Trail,Indigenous,4,Numeracy,49,43,5,23,5,5,406.9767
2018,District Level,BC Public School,74,Gold Trail,Non Indigenous,4,Numeracy,34,32,5,13,5,5,443.0625
2018,District Level,BC Public School,75,Mission,All Students,4,Numeracy,485,375,10,10,236,10,472.0427
2018,District Level,BC Public School,75,Mission,Indigenous,4,Numeracy,115,84,31,10,50,10,463.6071
2018,District Level,BC Public School,75,Mission,Non Indigenous,4,Numeracy,370,291,10,10,186,10,474.4777
2018,District Level,BC Public School,75,Mission,Diverse Abilities,4,Numeracy,51,26,25,15,10,10,423.9615
2018,District Level,BC Public School,75,Mission,Non Diverse Abilities,4,Numeracy,434,349,10,10,225,10,475.6246
2018,District Level,BC Public School,78,Fraser-Cascade,All Students,4,Numeracy,139,82,57,10,45,10,437.2073
2018,District Level,BC Public School,78,Fraser-Cascade,Indigenous,4,Numeracy,54,31,23,17,10,10,406.3871
2018,District Level,BC Public School,78,Fraser-Cascade,Non Indigenous,4,Numeracy,85,51,34,10,31,10,455.9412
2018,District Level,BC Public School,78,Fraser-Cascade,Diverse Abilities,4,Numeracy,19,5,10,5,5,5,403.2222
2018,District Level,BC Public School,78,Fraser-Cascade,Non Diverse Abilities,4,Numeracy,120,10,47,10,10,10,441.3973
2018,District Level,BC Public School,79,Cowichan Valley,All Students,4,Numeracy,588,307,281,154,10,10,428.9055
2018,District Level,BC Public School,79,Cowichan Valley,Indigenous,4,Numeracy,122,48,74,37,10,10,380.7292
2018,District Level,BC Public School,79,Cowichan Valley,Non Indigenous,4,Numeracy,466,259,207,10,133,10,437.834
2018,District Level,BC Public School,79,Cowichan Valley,Diverse Abilities,4,Numeracy,66,22,44,15,10,10,384
2018,District Level,BC Public School,79,Cowichan Valley,Non Diverse Abilities,4,Numeracy,522,285,237,139,10,10,432.3719
2018,District Level,BC Public School,81,Fort Nelson,All Students,4,Numeracy,61,55,10,10,31,10,615.3818
2018,District Level,BC Public School,81,Fort Nelson,Indigenous,4,Numeracy,23,19,5,5,5,5,615.1579
2018,District Level,BC Public School,81,Fort Nelson,Non Indigenous,4,Numeracy,38,36,5,5,5,5,615.5
2018,District Level,BC Public School,82,Coast Mountains,All Students,4,Numeracy,319,262,10,10,131,10,426.4542
2018,District Level,BC Public School,82,Coast Mountains,Indigenous,4,Numeracy,152,114,10,72,10,10,389.3246
2018,District Level,BC Public School,82,Coast Mountains,Non Indigenous,4,Numeracy,167,148,10,10,90,10,455.0541
2018,District Level,BC Public School,82,Coast Mountains,Diverse Abilities,4,Numeracy,47,23,24,14,5,5,405.0435
2018,District Level,BC Public School,82,Coast Mountains,Non Diverse Abilities,4,Numeracy,272,239,33,112,10,10,428.5146
2018,District Level,BC Public School,83,North Okanagan-Shuswap,All Students,4,Numeracy,508,458,10,10,261,10,447.6376
2018,District Level,BC Public School,83,North Okanagan-Shuswap,Indigenous,4,Numeracy,118,103,10,57,10,10,416.3786
2018,District Level,BC Public School,83,North Okanagan-Shuswap,Non Indigenous,4,Numeracy,390,355,10,10,216,10,456.707
2018,District Level,BC Public School,83,North Okanagan-Shuswap,Diverse Abilities,4,Numeracy,73,42,31,24,10,10,437.4762
2018,District Level,BC Public School,83,North Okanagan-Shuswap,Non Diverse Abilities,4,Numeracy,435,416,10,10,246,10,448.6635
2018,District Level,BC Public School,84,Vancouver Island West,All Students,4,Numeracy,21,17,5,5,5,5,408.3529
2018,District Level,BC Public School,85,Vancouver Island North,All Students,4,Numeracy,93,84,10,10,51,10,471.8571
2018,District Level,BC Public School,85,Vancouver Island North,Indigenous,4,Numeracy,37,34,5,18,5,5,440.2059
2018,District Level,BC Public School,85,Vancouver Island North,Non Indigenous,4,Numeracy,56,50,10,10,35,10,493.38
2018,District Level,BC Public School,85,Vancouver Island North,Diverse Abilities,4,Numeracy,11,5,5,5,5,5,491.5
2018,District Level,BC Public School,85,Vancouver Island North,Non Diverse Abilities,4,Numeracy,82,10,10,10,10,10,469.7895
2018,District Level,BC Public School,87,Stikine,All Students,4,Numeracy,13,5,5,5,5,5,410.2857
2018,District Level,BC Public School,87,Stikine,Non Diverse Abilities,4,Numeracy,13,5,5,5,5,5,410.2857
2018,District Level,BC Public School,91,Nechako Lakes,All Students,4,Numeracy,254,206,10,10,100,10,443.9223
2018,District Level,BC Public School,91,Nechako Lakes,Indigenous,4,Numeracy,99,73,26,50,10,10,399.863
2018,District Level,BC Public School,91,Nechako Lakes,Non Indigenous,4,Numeracy,155,133,10,10,78,10,468.1053
2018,District Level,BC Public School,91,Nechako Lakes,Diverse Abilities,4,Numeracy,29,16,13,5,5,5,451.4375
2018,District Level,BC Public School,91,Nechako Lakes,Non Diverse Abilities,4,Numeracy,225,190,35,10,10,10,443.2895
2018,District Level,BC Public School,92,Nisga'a,All Students,4,Numeracy,35,30,5,24,5,5,351.5667
2018,District Level,BC Public School,92,Nisga'a,Indigenous,4,Numeracy,35,30,5,24,5,5,351.5667
2018,District Level,BC Public School,93,Conseil scolaire francophone,All Students,4,Numeracy,654,369,285,10,237,10,469.5149
2018,District Level,BC Public School,93,Conseil scolaire francophone,Indigenous,4,Numeracy,71,35,36,10,20,10,460.5429
2018,District Level,BC Public School,93,Conseil scolaire francophone,Non Indigenous,4,Numeracy,583,334,249,10,217,10,470.4551
2018,District Level,BC Public School,93,Conseil scolaire francophone,Diverse Abilities,4,Numeracy,59,24,35,13,10,10,432.25
2018,District Level,BC Public School,93,Conseil scolaire francophone,Non Diverse Abilities,4,Numeracy,595,345,250,10,226,10,472.1072
2018,Province Level,Province-Total,0,Unknown,All Students,7,Numeracy,47319,34878,12441,10774,19329,4775,483.8567
2018,Province Level,Province-Total,0,Unknown,Indigenous,7,Numeracy,6174,4400,1774,2548,1724,128,412.8909
2018,Province Level,Province-Total,0,Unknown,Non Indigenous,7,Numeracy,41145,30478,10667,8226,17605,4647,494.1018
2018,Province Level,Province-Total,0,Unknown,Diverse Abilities,7,Numeracy,6812,3702,3110,1865,1378,459,442.5643
2018,Province Level,Province-Total,0,Unknown,Non Diverse Abilities,7,Numeracy,40507,31176,9331,8909,17951,4316,488.76
2018,Province Level,BC Public School,0,Unknown,All Students,7,Numeracy,40615,28765,11850,9893,15870,3002,471.8214
2018,Province Level,BC Public School,0,Unknown,Indigenous,7,Numeracy,5608,3971,1637,2323,1554,94,411.7404
2018,Province Level,BC Public School,0,Unknown,Non Indigenous,7,Numeracy,35007,24794,10213,7570,14316,2908,481.444
2018,Province Level,BC Public School,0,Unknown,Diverse Abilities,7,Numeracy,6034,3202,2832,1697,1130,375,436.6393
2018,Province Level,BC Public School,0,Unknown,Non Diverse Abilities,7,Numeracy,34581,25563,9018,8196,14740,2627,476.2283
2018,Province Level,BC Independent School,0,Unknown,All Students,7,Numeracy,6704,6113,591,881,3459,1773,540.4893
2018,Province Level,BC Independent School,0,Unknown,Indigenous,7,Numeracy,566,429,137,225,170,34,423.5408
2018,Province Level,BC Independent School,0,Unknown,Non Indigenous,7,Numeracy,6138,5684,454,656,3289,1739,549.316
2018,Province Level,BC Independent School,0,Unknown,Diverse Abilities,7,Numeracy,778,500,278,168,248,84,480.508
2018,Province Level,BC Independent School,0,Unknown,Non Diverse Abilities,7,Numeracy,5926,5613,313,713,3211,1689,545.8324
2018,District Level,BC Public School,5,Southeast Kootenay,All Students,7,Numeracy,446,396,10,193,10,10,433.7071
2018,District Level,BC Public School,5,Southeast Kootenay,Indigenous,7,Numeracy,107,92,10,58,10,10,400.4674
2018,District Level,BC Public School,5,Southeast Kootenay,Non Indigenous,7,Numeracy,339,304,10,10,154,10,443.7664
2018,District Level,BC Public School,5,Southeast Kootenay,Diverse Abilities,7,Numeracy,55,38,17,29,10,10,363.1842
2018,District Level,BC Public School,5,Southeast Kootenay,Non Diverse Abilities,7,Numeracy,391,358,33,164,10,10,441.1927
2018,District Level,BC Public School,6,Rocky Mountain,All Students,7,Numeracy,241,230,10,10,161,10,487.9348
2018,District Level,BC Public School,6,Rocky Mountain,Indigenous,7,Numeracy,63,61,10,10,41,10,472.9836
2018,District Level,BC Public School,6,Rocky Mountain,Non Indigenous,7,Numeracy,178,169,10,10,120,10,493.3314
2018,District Level,BC Public School,6,Rocky Mountain,Diverse Abilities,7,Numeracy,18,15,5,5,5,5,449.7333
2018,District Level,BC Public School,6,Rocky Mountain,Non Diverse Abilities,7,Numeracy,223,215,10,10,10,10,490.6
2018,District Level,BC Public School,8,Kootenay Lake,All Students,7,Numeracy,388,313,75,146,152,15,436.6038
2018,District Level,BC Public School,8,Kootenay Lake,Indigenous,7,Numeracy,100,83,10,46,10,10,415.6386
2018,District Level,BC Public School,8,Kootenay Lake,Non Indigenous,7,Numeracy,288,230,10,10,118,10,444.1696
2018,District Level,BC Public School,8,Kootenay Lake,Diverse Abilities,7,Numeracy,43,29,14,19,5,5,385.3793
2018,District Level,BC Public School,8,Kootenay Lake,Non Diverse Abilities,7,Numeracy,345,284,61,127,10,10,441.8345
2018,District Level,BC Public School,10,Arrow Lakes,All Students,7,Numeracy,38,31,5,5,22,5,486.7742
2018,District Level,BC Public School,19,Revelstoke,All Students,7,Numeracy,84,73,10,10,41,10,457.3973
2018,District Level,BC Public School,19,Revelstoke,Indigenous,7,Numeracy,14,12,5,5,5,5,440.3333
2018,District Level,BC Public School,19,Revelstoke,Non Indigenous,7,Numeracy,70,61,10,10,10,10,460.7541
2018,District Level,BC Public School,19,Revelstoke,Diverse Abilities,7,Numeracy,17,17,5,5,5,5,435.8824
2018,District Level,BC Public School,19,Revelstoke,Non Diverse Abilities,7,Numeracy,67,56,10,10,10,10,463.9286
